,NAME,ROUNDS,SCORING,DRIVE_DISTANCE,FWY_%,GIR_%,SG_P,SG_TTG,SG_T,POINTS,TOP 10,1ST,Year,MONEY,COUNTRY
1253,Michael Bradley,56,72.345,285.3,55.46,66.13,-.450,-.869,-1.319,74,,,2013,"$79,107",USA
1254,Michael Thompson,66,71.298,279.4,61.39,61.78,-.120,-.391,-.511,938,3,1,2013,"$1,707,637",USA
1255,Mike Weir,60,71.643,270.5,55.07,56.90,.288,-1.059,-.771,173,,,2013,"$194,510",CAN
1256,Morgan Hoffmann,64,70.613,295.4,57.72,64.67,.193,.125,.318,444,3,,2013,"$871,003",USA
1257,Nicholas Thompson,99,70.920,291.6,64.74,67.85,-.281,.505,.225,"1,043",2,,2013,"$959,434",USA
1258,Nick Watney,88,70.780,291.2,62.40,68.48,.006,.506,.512,738,4,,2013,"$2,477,639",USA
1259,Nicolas Colsaerts,50,71.088,305.7,53.80,66.78,-.579,.311,-.268,353,3,,2013,"$720,164",BEL
1260,Padraig Harrington,52,71.017,288.3,58.39,60.88,-.131,.042,-.089,345,3,,2013,"$711,244",IRL
1261,Pat Perez,69,70.835,290.1,61.35,67.87,-.039,.323,.284,549,4,,2013,"$974,800",USA
1262,Patrick Reed,83,70.807,292.0,56.13,63.79,.350,-.227,.122,"1,125",5,1,2013,"$1,961,519",USA
1263,Peter Hanson,45,70.368,295.3,56.31,61.24,.484,.024,.508,356,1,,2013,"$610,178",SWE
1264,Phil Mickelson,78,69.742,287.9,57.30,66.67,.661,.775,1.436,"1,313",7,2,2013,"$5,495,793",USA
1265,Richard Lee,81,70.912,279.1,66.95,66.52,.564,-.251,.313,569,2,,2013,"$920,836",CAN
1266,Rickie Fowler,75,70.212,286.4,62.27,63.59,.425,.358,.783,"1,334",5,,2013,"$1,816,742",USA
1267,Ricky Barnes,74,71.341,289.4,60.31,70.48,-.584,.306,-.278,342,,,2013,"$553,878",USA
1268,Robert Allenby,58,72.056,284.9,57.87,62.40,-.337,-.522,-.859,129,1,,2013,"$204,272",AUS
1269,Robert Garrigus,69,71.058,302.4,55.37,66.15,-.437,.553,.116,601,2,,2013,"$1,132,355",USA
1270,Robert Karlsson,56,71.482,287.2,60.19,63.14,-.337,.051,-.286,236,1,,2013,"$444,238",SWE
1271,Robert Streb,75,71.089,297.7,59.57,65.57,.000,-.231,-.231,359,,,2013,"$454,871",USA
1272,Roberto Castro,97,70.494,282.3,67.36,67.30,-.465,.931,.466,645,4,,2013,"$2,154,898",USA
1273,Rod Pampling,46,71.943,282.6,62.35,64.55,-.564,-.293,-.857,109,,,2013,"$110,451",AUS
1274,Rory McIlroy,56,70.288,302.2,57.92,65.45,-.093,1.077,.985,"1,190",5,,2013,"$1,802,443",NIR
1275,Rory Sabbatini,86,70.511,293.1,59.72,67.75,-.274,.743,.469,"1,230",5,,2013,"$1,327,822",RSA
1276,Russell Henley,80,70.570,289.0,64.68,64.25,.609,.145,.754,"1,238",3,1,2013,"$2,008,026",USA
1277,Ryan Moore,72,70.825,282.3,68.44,64.32,-.028,.377,.350,"1,185",3,,2013,"$1,490,265",USA
1278,Ryan Palmer,79,70.167,301.5,57.69,66.24,.333,.550,.883,823,4,,2013,"$1,521,592",USA
1279,Ryo Ishikawa,72,71.515,291.3,55.48,66.03,-.683,.136,-.547,298,1,,2013,"$424,541",JPN
1280,Sangmoon Bae,83,71.111,285.3,58.39,63.72,.371,-.488,-.116,918,2,1,2013,"$1,714,640",KOR
1281,Scott Brown,65,71.250,289.5,62.32,64.10,-.217,.151,-.067,628,1,1,2013,"$1,012,142",USA
1282,Scott Gardiner,61,72.082,288.4,58.52,64.12,-.330,-.649,-.979,161,,,2013,"$219,645",AUS
1283,Scott Langley,79,71.269,278.9,62.45,64.00,.040,-.211,-.171,426,1,,2013,"$590,684",USA
1284,Scott Piercy,78,71.273,298.2,53.57,62.30,-.184,.100,-.083,"1,193",4,,2013,"$1,830,084",USA
1285,Scott Stallings,79,71.135,295.7,58.73,64.63,.146,-.381,-.235,991,4,,2013,"$1,622,627",USA
1286,Sean O'Hair,56,72.107,299.7,55.66,62.00,-.277,-.745,-1.022,183,,,2013,"$268,614",USA
1287,Sergio Garcia,65,69.543,291.0,61.28,67.46,.591,.928,1.519,635,6,,2013,"$2,251,139",ESP
1288,Seung-Yul Noh,71,71.625,298.8,51.50,64.26,-.463,-.009,-.472,226,1,,2013,"$391,763",KOR
1289,Shawn Stefani,63,71.114,297.2,54.97,63.67,.338,-.573,-.235,333,2,,2013,"$511,399",USA
1290,Stephen Ames,49,71.454,280.7,58.53,61.11,.713,-1.297,-.584,182,,,2013,"$188,987",CAN
1291,Steve LeBrun,66,71.551,294.1,60.16,67.47,-.181,-.217,-.398,270,,,2013,"$337,157",USA
1292,Steve Stricker,51,68.893,283.6,70.65,71.16,.720,1.474,2.193,"2,650",8,,2013,"$4,440,532",USA
1293,Steven Bowditch,67,71.335,300.2,53.04,61.97,-.046,-.283,-.329,400,1,,2013,"$697,775",AUS
1294,Stewart Cink,71,70.633,290.0,57.19,67.76,-.238,.654,.416,783,3,,2013,"$1,052,712",USA
1295,Stuart Appleby,88,70.834,284.7,62.53,65.21,.353,-.112,.241,570,1,,2013,"$538,333",AUS
1296,Tag Ridings,69,71.162,299.6,53.38,65.81,.053,-.224,-.171,295,1,,2013,"$428,922",USA
1297,"Ted Potter, Jr.",65,70.615,280.3,68.03,64.48,.247,.160,.406,518,2,,2013,"$829,770",USA
1298,Tiger Woods,61,68.944,293.2,62.50,67.59,.426,1.637,2.064,"2,743",8,5,2013,"$8,553,439",USA
1299,Tim Clark,64,70.693,273.9,70.31,62.02,.058,.086,.144,703,3,,2013,"$1,355,952",RSA
1300,Tim Herron,45,71.479,283.6,52.24,59.75,-.041,-.296,-.338,190,,,2013,"$302,570",USA
1301,Tom Gillis,69,71.559,286.3,64.75,60.68,.173,-.716,-.543,264,,,2013,"$345,325",USA
1302,Tommy Gainey,84,71.892,291.0,56.34,61.04,.089,-.870,-.781,324,1,,2013,"$520,479",USA
1303,Trevor Immelman,73,71.491,283.6,61.19,66.51,-.365,.074,-.291,295,1,,2013,"$360,549",RSA
1304,Troy Matteson,68,71.889,294.1,55.39,64.81,.003,-.614,-.610,194,,,2013,"$245,090",USA
1305,Vaughn Taylor,50,70.897,289.8,65.32,63.53,.103,-.141,-.038,246,1,,2013,"$399,286",USA
1306,Vijay Singh,61,70.995,288.1,62.31,69.13,-.876,.851,-.025,291,,,2013,"$309,351",FIJ
1307,Webb Simpson,92,69.783,285.4,63.30,66.67,.313,.958,1.271,"1,050",5,,2013,"$2,957,582",USA
1308,Will Claxton,67,71.889,284.9,62.80,65.70,-.709,-.095,-.804,186,,,2013,"$206,722",USA
1309,William McGirt,75,71.000,281.8,62.30,65.33,.229,-.161,.068,533,2,,2013,"$867,384",USA
1310,Y.E. Yang,56,71.348,286.7,62.79,62.70,-.069,-.504,-.573,182,,,2013,"$259,118",KOR
1311,Zach Johnson,84,70.073,278.8,69.68,68.14,.365,.479,.844,"2,238",8,1,2013,"$4,044,509",USA
1312,�?ngel Cabrera,73,70.897,294.0,56.19,64.99,.069,-.006,.063,956,2,,2013,"$1,791,183",ARG
1313,Aaron Baddeley,74,70.796,293.8,52.29,59.80,.872,-.828,.044,528,2,,2014,"$942,559",AUS
1314,Adam Scott,68,69.205,303.5,61.51,68.79,.220,1.500,1.720,835,10,1,2014,"$4,098,588",AUS
1315,Andres Romero,81,70.852,294.6,54.79,60.53,.353,-.207,.145,655,1,,2014,"$782,184",ARG
1316,Andrew Loupe,65,71.142,308.0,50.00,63.11,.350,-.485,-.136,380,1,,2014,"$563,121",USA
1317,Andrew Svoboda,77,70.713,287.4,66.14,68.11,-.026,.370,.344,702,2,,2014,"$1,168,073",USA
1318,Ben Crane,81,70.954,279.0,66.40,63.44,.138,-.290,-.152,"1,199",2,1,2014,"$1,534,634",USA
1319,Ben Curtis,77,71.354,279.5,64.80,62.63,.400,-.616,-.216,406,1,,2014,"$625,515",USA
1320,Ben Martin,80,70.732,291.7,64.34,66.04,.291,.130,.421,899,3,,2014,"$1,482,836",USA
1321,Bill Haas,107,70.132,291.9,62.94,68.62,.147,.943,1.090,655,5,,2014,"$2,841,521",USA
1322,Billy Horschel,92,70.521,291.6,67.04,70.43,.220,.518,.738,"4,750",5,2,2014,"$4,814,787",USA
1323,Billy Hurley III,86,70.696,276.7,70.44,65.89,.039,.270,.309,685,4,,2014,"$1,145,299",USA
1324,Bo Van Pelt,83,70.827,291.3,62.83,68.61,-.053,.431,.378,866,1,,2014,"$982,218",USA
1325,Boo Weekley,73,71.307,288.3,69.57,68.06,-1.152,.875,-.277,536,1,,2014,"$832,673",USA
1326,Brad Fritsch,50,70.888,294.4,60.24,65.05,-.050,.110,.060,322,3,,2014,"$568,391",CAN
1327,Brandt Snedeker,89,70.671,285.6,63.70,63.28,.326,.318,.644,812,3,,2014,"$1,652,380",USA
1328,Brendan Steele,89,70.798,298.9,59.51,66.47,.121,.398,.519,881,4,,2014,"$1,359,890",USA
1329,Brendon Todd,108,70.049,280.3,64.85,63.99,.664,.129,.793,508,7,1,2014,"$3,396,747",USA
1330,Brendon de Jonge,109,70.801,287.9,67.87,64.48,-.032,.256,.224,762,2,,2014,"$1,171,395",ZIM
1331,Brian Davis,93,71.232,278.2,67.23,61.47,.145,-.085,.061,538,,,2014,"$842,539",ENG
1332,Brian Gay,81,71.493,271.6,61.99,59.21,.268,-.733,-.465,375,1,,2014,"$605,368",USA
1333,Brian Harman,111,70.391,289.0,60.96,64.26,.113,.403,.515,"1,571",6,1,2014,"$2,414,334",USA
1334,Brian Stuard,91,70.549,283.4,66.14,63.86,.283,.042,.326,"1,315",4,,2014,"$1,852,531",USA
1335,Brice Garnett,92,71.039,289.3,58.91,65.15,.109,-.255,-.147,488,1,,2014,"$617,805",USA
1336,Briny Baird,50,71.679,281.6,63.70,63.44,-.156,-.419,-.575,366,1,,2014,"$616,316",USA
1337,Bronson La'Cassie,51,71.772,284.9,59.76,61.35,-.088,-.431,-.519,128,,,2014,"$160,632",AUS
1338,Bryce Molder,77,71.112,278.7,59.49,63.93,.249,-.482,-.233,565,2,,2014,"$828,605",USA
1339,Bubba Watson,76,69.712,314.3,60.47,67.96,-.050,1.402,1.352,"2,285",8,2,2014,"$6,336,978",USA
1340,Bud Cauley,56,71.060,293.4,57.54,67.46,-.389,.284,-.105,357,1,,2014,"$647,886",USA
1341,Cameron Tringale,111,70.630,282.9,63.87,66.77,.107,.560,.668,600,3,,2014,"$2,169,723",USA
1342,Camilo Villegas,95,70.716,292.5,59.95,66.96,.000,.316,.315,"1,342",1,1,2014,"$1,642,124",COL
1343,Carl Pettersson,91,70.520,295.5,58.79,66.67,-.138,.397,.259,"1,173",4,,2014,"$1,348,393",SWE
1344,Chad Campbell,57,70.590,287.8,65.36,72.43,-.434,.709,.275,317,1,,2014,"$470,798",USA
1345,Chad Collins,78,71.315,275.4,59.67,59.98,.438,-.884,-.446,295,1,,2014,"$408,434",USA
1346,Charl Schwartzel,64,69.671,297.8,59.45,63.53,.055,1.286,1.341,"1,405",5,,2014,"$1,997,482",RSA
1347,Charles Howell III,106,70.134,304.1,52.77,67.66,.037,.717,.755,"1,592",6,,2014,"$1,997,044",USA
1348,Charley Hoffman,93,70.464,299.2,58.69,67.08,.266,.691,.956,"1,291",5,,2014,"$1,977,296",USA
1349,Charlie Beljan,76,71.280,303.8,59.02,65.20,-.231,-.058,-.289,409,1,,2014,"$712,652",USA
1350,Charlie Wi,72,71.067,281.0,57.74,60.87,.112,-.221,-.108,329,,,2014,"$384,796",KOR
1351,Chesson Hadley,84,71.212,290.6,57.01,63.03,.041,-.180,-.140,"1,338",4,1,2014,"$1,703,316",USA
1352,Chris Kirk,105,70.150,291.0,62.78,63.46,.374,.489,.862,"3,100",5,2,2014,"$4,854,777",USA
1353,Chris Stroud,88,70.476,285.8,63.93,65.21,.182,.236,.418,"1,344",4,,2014,"$1,826,399",USA
1354,D.A. Points,75,72.239,284.5,62.56,62.71,-.344,-.753,-1.097,206,,,2014,"$364,653",USA
1355,D.H. Lee,54,71.914,276.2,66.47,59.89,.024,-.820,-.796,94,,,2014,"$138,642",KOR
1356,Daniel Summerhays,98,70.566,282.2,66.30,66.89,.492,.184,.675,"1,242",2,,2014,"$1,509,543",USA
1357,Danny Lee,84,70.802,284.2,65.05,64.44,.141,-.123,.018,800,1,,2014,"$781,295",NZL
1358,David Hearn,97,70.830,279.1,67.48,66.38,.315,.136,.451,930,3,,2014,"$1,138,324",CAN
1359,David Lingmerth,80,71.469,289.8,59.83,63.30,-.087,-.220,-.307,391,2,,2014,"$676,661",SWE
1360,David Toms,64,70.350,275.1,75.49,68.73,.055,.405,.460,502,2,,2014,"$801,355",USA
1361,Davis Love III,74,71.364,296.3,59.04,64.51,-.361,-.056,-.418,253,,,2014,"$284,800",USA
1362,Derek Ernst,80,72.593,297.0,64.41,63.52,-.558,-.798,-1.356,218,,,2014,"$305,654",USA
1363,Dustin Johnson,58,69.546,311.0,57.18,68.03,.082,1.249,1.331,210,7,1,2014,"$4,249,180",USA
1364,Erik Compton,88,70.829,283.3,58.48,63.07,.282,-.259,.023,"1,117",3,,2014,"$1,796,143",USA
1365,Ernie Els,85,70.736,291.2,53.26,61.60,-.171,.654,.483,"1,467",3,,2014,"$1,799,569",RSA
1366,Freddie Jacobson,91,70.604,284.6,59.35,62.58,.704,-.293,.411,"1,068",4,,2014,"$1,901,789",SWE
1367,Gary Woodland,93,70.249,304.1,59.49,66.55,-.149,1.049,.900,595,5,,2014,"$2,734,153",USA
1368,Geoff Ogilvy,84,71.422,292.5,58.51,64.51,-.331,-.032,-.363,470,2,1,2014,"$1,809,632",AUS
1369,George McNeill,79,70.248,286.1,62.22,66.17,.271,.528,.799,"1,352",4,,2014,"$2,014,357",USA
1370,Gonzalo Fernandez-Castaño,83,71.294,288.1,59.93,60.84,-.120,-.092,-.211,863,1,,2014,"$926,493",ESP
1371,Graeme McDowell,66,69.642,278.0,69.20,65.77,.882,.289,1.171,"1,256",8,,2014,"$2,077,387",NIR
1372,Graham DeLaet,80,69.943,303.4,62.07,70.68,-.093,1.262,1.168,"1,553",7,,2014,"$2,616,518",CAN
1373,Greg Chalmers,85,71.251,280.7,58.51,59.88,.856,-.989,-.133,402,1,,2014,"$578,979",AUS
1374,Harris English,95,70.094,299.2,59.95,68.36,-.028,.706,.677,"1,662",7,1,2014,"$2,947,322",USA
1375,Heath Slocum,71,70.737,277.8,72.41,67.31,-.078,.327,.249,419,1,,2014,"$566,167",USA
1376,Henrik Stenson,56,70.166,293.2,68.78,69.03,-.170,1.162,.992,"1,315",3,,2014,"$1,894,235",SWE
1377,Hideki Matsuyama,82,70.083,294.8,61.52,64.03,-.393,1.545,1.152,475,4,1,2014,"$2,837,477",JPN
1378,Hudson Swafford,75,71.167,297.5,64.28,68.78,-.200,-.116,-.316,351,1,,2014,"$513,883",USA
1379,Hunter Mahan,88,70.574,295.8,65.10,66.67,.207,.314,.520,"1,835",6,1,2014,"$3,097,983",USA
1380,Ian Poulter,57,70.722,288.1,61.35,62.40,.067,-.106,-.038,892,2,,2014,"$1,616,693",ENG
1381,J.B. Holmes,86,70.721,308.0,54.71,60.92,-.075,.476,.401,"1,467",2,1,2014,"$2,365,204",USA
1382,J.J. Henry,91,71.064,290.7,64.39,69.60,-.187,-.032,-.219,425,,,2014,"$554,615",USA
1383,James Driscoll,71,71.454,284.2,52.68,60.88,.123,-.958,-.835,311,,,2014,"$371,404",USA
1384,James Hahn,82,71.186,289.6,60.83,63.96,-.306,.070,-.236,456,2,,2014,"$735,259",USA
1385,Jamie Lovemark,64,71.345,302.4,53.94,64.91,-.585,.235,-.351,212,,,2014,"$305,944",USA
1386,Jason Bohn,81,70.892,280.0,64.95,64.75,.126,-.253,-.127,"1,011",3,,2014,"$1,585,189",USA
1387,Jason Day,54,69.626,301.2,58.72,64.00,.317,1.073,1.389,"1,200",6,1,2014,"$3,789,574",AUS
1388,Jason Dufner,57,70.900,285.3,63.76,66.26,-.576,1.098,.522,798,4,,2014,"$1,651,491",USA
1389,Jason Kokrak,65,70.307,303.4,55.64,65.38,.222,.686,.908,932,2,,2014,"$1,200,381",USA
1390,Jeff Maggert,54,71.612,276.6,68.83,65.74,-.652,-.096,-.748,195,1,,2014,"$360,157",USA
1391,Jeff Overton,80,70.734,287.5,57.36,65.79,.017,.044,.061,719,3,,2014,"$1,115,467",USA
1392,Jerry Kelly,80,70.349,277.5,66.49,65.56,.239,.288,.527,"1,175",4,,2014,"$1,451,059",USA
1393,Jhonattan Vegas,77,71.022,304.8,61.16,69.11,-.370,.314,-.056,528,2,,2014,"$751,763",VEN
1394,Jim Furyk,84,69.200,279.3,73.18,68.75,.091,1.705,1.796,"2,450",11,,2014,"$5,987,395",USA
1395,Jim Herman,62,71.619,294.7,62.18,66.38,-.362,-.488,-.850,142,,,2014,"$187,337",USA
1396,Jim Renner,61,71.843,288.2,56.50,62.71,-.792,-.221,-1.013,346,1,,2014,"$763,978",USA
1397,Jimmy Walker,98,69.789,301.0,51.67,67.59,.479,.774,1.253,"1,668",10,3,2014,"$5,787,016",USA
1398,John Huh,87,71.240,283.9,66.87,64.39,-.159,-.010,-.169,698,2,,2014,"$974,043",USA
1399,John Merrick,87,71.852,285.3,68.62,68.07,-.568,.051,-.517,399,,,2014,"$516,148",USA
1400,John Peterson,62,71.470,288.1,64.00,65.56,-.819,.340,-.480,170,,,2014,"$238,230",USA
1401,John Rollins,84,71.932,290.1,59.80,64.86,-.252,-.395,-.647,244,,,2014,"$289,757",USA
1402,John Senden,99,70.270,288.9,64.25,67.85,.476,.328,.805,585,5,1,2014,"$2,856,685",AUS
1403,Johnson Wagner,69,71.444,287.1,56.95,64.10,.050,-.616,-.565,323,1,,2014,"$393,729",USA
1404,Jonas Blixt,64,71.581,286.1,56.16,61.11,.303,-.512,-.209,599,1,,2014,"$1,342,198",SWE
1405,Jonathan Byrd,76,71.083,288.1,61.58,64.89,-.271,-.027,-.298,383,1,,2014,"$617,014",USA
1406,Jordan Spieth,102,69.946,289.7,58.79,62.47,.399,.581,.980,698,8,,2014,"$4,342,748",USA
1407,Josh Teater,90,71.301,294.6,61.22,65.09,-.218,.076,-.143,334,,,2014,"$366,241",USA
1408,Justin Hicks,103,70.836,285.1,73.46,71.44,.069,-.003,.066,923,3,,2014,"$1,544,061",USA
1409,Justin Leonard,75,70.895,270.3,65.04,57.78,.496,-.677,-.181,491,2,,2014,"$807,949",USA
1410,Justin Rose,70,69.624,295.1,59.92,66.91,-.040,1.506,1.466,850,8,1,2014,"$3,926,768",ENG
1411,K.J. Choi,80,70.870,279.8,64.22,62.08,.332,-.039,.293,"1,019",2,,2014,"$1,677,848",KOR
1412,Keegan Bradley,89,70.031,302.2,62.36,66.67,.254,.740,.994,"1,621",6,,2014,"$2,828,638",USA
1413,Ken Duke,80,71.137,275.5,70.18,67.17,-.409,.230,-.178,305,,,2014,"$455,589",USA
1414,Kevin Chappell,100,70.466,296.2,64.90,67.59,-.278,.970,.692,"1,268",1,,2014,"$1,343,412",USA
1415,Kevin Kisner,85,70.718,287.8,61.43,65.29,.388,.009,.397,587,3,,2014,"$954,497",USA
1416,Kevin Na,94,69.996,280.3,64.32,64.72,.315,.638,.954,528,6,,2014,"$3,153,107",USA
1417,Kevin Stadler,90,70.620,291.6,64.28,68.91,-.467,.878,.411,"1,537",3,1,2014,"$2,300,307",USA
1418,Kevin Streelman,79,71.354,288.6,68.04,63.25,.006,.068,.074,"1,354",2,1,2014,"$2,107,994",USA
1419,Kevin Tway,64,71.912,294.5,58.95,64.35,-.157,-.677,-.834,172,,,2014,"$167,278",USA
1420,Kyle Stanley,87,71.745,297.5,61.26,66.87,-1.385,.552,-.834,297,1,,2014,"$473,581",USA
1421,Lee Westwood,57,70.738,292.3,61.22,63.69,.151,.495,.646,577,2,,2014,"$1,223,104",ENG
1422,Louis Oosthuizen,50,70.852,300.5,60.90,66.43,-.429,.212,-.217,453,1,,2014,"$946,134",RSA
1423,Lucas Glover,68,72.233,300.6,64.02,67.00,-1.475,.539,-.936,129,,,2014,"$210,166",USA
1424,Luke Donald,57,70.735,278.1,62.56,63.00,.517,.173,.690,798,3,,2014,"$1,451,440",ENG
1425,Luke Guthrie,85,70.638,287.6,58.99,63.53,.190,.109,.299,580,2,,2014,"$840,555",USA
1426,Marc Leishman,81,70.152,297.6,57.97,65.21,-.017,.766,.749,"1,240",6,,2014,"$2,558,657",AUS
1427,Mark Wilson,69,71.732,279.6,67.00,63.25,-.539,-.265,-.804,142,,,2014,"$155,313",USA
1428,Martin Flores,85,71.199,296.0,56.71,66.54,-.144,.362,.218,534,1,,2014,"$1,035,447",USA
1429,Martin Kaymer,65,70.468,294.9,61.27,64.58,-.111,.355,.244,655,4,2,2014,"$4,532,537",GER
1430,Martin Laird,66,71.436,297.2,61.26,66.31,-.154,.038,-.116,425,1,,2014,"$583,663",SCO
1431,Matt Every,85,70.722,286.3,56.72,63.33,.733,-.236,.497,"1,354",6,1,2014,"$2,540,370",USA
1432,Matt Jones,83,71.021,296.3,58.50,63.25,.142,-.029,.113,"1,051",1,1,2014,"$1,928,154",AUS
1433,Matt Kuchar,91,69.416,283.8,67.37,66.92,.457,1.117,1.573,"1,300",11,1,2014,"$4,695,515",USA
1434,Michael Putnam,106,70.905,293.0,61.08,67.05,-.409,.517,.108,708,1,,2014,"$818,799",USA
1435,Michael Thompson,74,71.194,289.2,62.22,65.69,.466,-.317,.149,515,1,,2014,"$932,300",USA
1436,Mike Weir,69,71.789,271.2,52.76,57.44,.256,-.882,-.626,375,1,,2014,"$854,413",CAN
1437,Morgan Hoffmann,103,70.899,295.4,54.09,62.74,.506,-.472,.034,518,2,,2014,"$1,595,922",USA
1438,Nicholas Thompson,85,71.657,287.0,67.08,66.67,-.622,.105,-.517,437,1,,2014,"$713,377",USA
1439,Nick Watney,80,70.756,295.8,63.97,67.33,-.075,.687,.613,584,2,,2014,"$913,398",USA
1440,Pat Perez,84,71.110,286.4,60.05,64.35,.251,-.255,-.004,682,3,,2014,"$1,315,080",USA
1441,Patrick Reed,92,70.598,292.3,55.59,63.64,.249,.081,.331,598,4,2,2014,"$4,026,076",USA
1442,Paul Casey,56,70.152,293.0,60.49,65.77,.283,.725,1.008,699,,,2014,"$877,968",ENG
1443,Phil Mickelson,71,70.278,292.4,58.01,65.26,.234,.634,.868,"1,046",1,,2014,"$2,158,019",USA
1444,Retief Goosen,94,70.728,288.8,55.90,63.64,.352,-.024,.329,591,2,,2014,"$826,073",RSA
1445,Richard Lee,80,71.528,285.1,61.86,59.97,.446,-.878,-.432,376,2,,2014,"$618,443",NZL
1446,Rickie Fowler,91,70.172,297.5,59.93,64.51,.290,.480,.769,"1,225",10,,2014,"$4,806,117",USA
1447,Ricky Barnes,92,70.671,290.7,54.85,64.96,.157,.145,.302,530,2,,2014,"$706,855",USA
1448,Robert Allenby,83,70.920,284.9,61.47,67.63,-.163,.269,.105,438,,,2014,"$514,288",AUS
1449,Robert Garrigus,80,70.728,306.1,57.18,65.14,.047,.382,.429,678,2,,2014,"$1,095,474",USA
1450,Robert Streb,75,70.502,300.0,59.62,65.65,.119,.319,.438,966,2,,2014,"$1,300,075",USA
1451,Roberto Castro,76,71.617,283.9,62.95,60.44,-.384,.084,-.300,387,1,,2014,"$615,933",USA
1452,Rory McIlroy,66,68.827,310.5,59.93,69.44,.274,1.992,2.266,"3,050",12,3,2014,"$8,280,096",NIR
1453,Rory Sabbatini,82,71.381,294.2,55.48,65.38,-.326,-.245,-.571,567,3,,2014,"$1,024,736",RSA
1454,Russell Henley,92,71.379,293.7,63.67,61.84,.332,-.438,-.106,635,3,1,2014,"$2,590,493",USA
1455,Russell Knox,92,70.111,285.7,67.60,68.00,-.116,.938,.822,"1,480",3,,2014,"$1,513,630",SCO
1456,Ryan Moore,86,70.344,284.7,69.92,67.99,.042,.794,.836,"1,534",7,1,2014,"$3,098,263",USA
1457,Ryan Palmer,85,69.993,300.4,58.55,66.67,.295,.971,1.265,730,8,,2014,"$2,924,300",USA
1458,Ryo Ishikawa,75,70.980,291.0,53.26,64.96,.092,.231,.323,936,3,,2014,"$1,380,579",JPN
1459,Sangmoon Bae,76,71.168,288.5,61.39,62.94,.418,-.202,.216,466,,,2014,"$718,111",KOR
1460,Scott Brown,100,70.936,287.2,66.55,65.00,.211,.134,.345,821,4,,2014,"$1,441,725",USA
1461,Scott Langley,95,70.662,281.3,61.08,64.16,.268,.016,.284,898,1,,2014,"$1,151,496",USA
1462,Scott Stallings,77,71.835,300.4,56.04,63.16,-.305,-.369,-.673,831,1,1,2014,"$1,385,689",USA
1463,Sean O'Hair,77,71.240,300.5,53.73,63.42,.082,-.327,-.244,278,1,,2014,"$408,793",USA
1464,Sergio Garcia,61,68.950,294.3,62.19,68.68,.167,1.818,1.984,815,10,,2014,"$4,939,606",ESP
1465,Seung-Yul Noh,92,70.661,296.5,55.02,66.97,-.121,.427,.306,"1,590",3,1,2014,"$2,115,234",KOR
1466,Shawn Stefani,60,70.609,297.7,64.17,66.20,-.146,.564,.418,842,2,,2014,"$1,369,259",USA
1467,Spencer Levin,59,71.086,280.1,64.92,64.31,-.094,-.230,-.324,246,,,2014,"$277,780",USA
1468,Steven Bowditch,93,71.145,298.1,55.13,63.38,-.581,.399,-.182,"1,213",1,1,2014,"$1,734,693",AUS
1469,Stewart Cink,91,70.847,293.7,59.45,66.36,-.131,.243,.113,866,,,2014,"$929,166",USA
1470,Stuart Appleby,92,70.599,278.6,60.42,62.96,.487,-.126,.361,"1,755",3,,2014,"$1,477,971",AUS
1471,"Ted Potter, Jr.",68,71.087,278.4,69.56,65.11,-.216,.125,-.090,311,,,2014,"$386,341",USA
1472,Tim Clark,75,70.738,272.2,74.02,64.30,.025,.061,.086,"1,271",3,1,2014,"$2,066,344",RSA
1473,Tim Wilkinson,86,70.714,282.4,59.51,61.72,.205,-.078,.127,498,3,,2014,"$824,179",NZL
1474,Tommy Gainey,73,71.510,294.0,57.92,64.01,.019,-.540,-.521,311,1,,2014,"$490,590",USA
1475,Trevor Immelman,84,71.471,291.8,58.50,65.28,-.474,.157,-.317,354,1,,2014,"$447,516",RSA
1476,Troy Matteson,62,72.237,296.7,53.09,61.97,-.422,-.914,-1.337,238,1,,2014,"$387,796",USA
1477,Troy Merritt,62,70.900,285.2,61.43,65.05,.024,-.123,-.099,609,1,,2014,"$882,864",USA
1478,Tyrone Van Aswegen,79,71.070,290.0,53.54,64.17,.017,-.263,-.247,355,,,2014,"$454,856",RSA
1479,Vijay Singh,83,70.933,289.7,60.66,65.39,-.579,.554,-.025,800,1,,2014,"$989,028",FIJ
1480,Webb Simpson,87,70.234,288.5,62.24,65.28,.300,.580,.880,525,9,1,2014,"$3,539,601",USA
1481,Wes Roach,67,71.206,293.0,61.05,64.20,.000,-.554,-.554,314,1,,2014,"$453,616",USA
1482,Will MacKenzie,82,70.685,290.6,64.50,65.58,.154,.070,.224,"1,092",5,,2014,"$1,853,822",USA
1483,William McGirt,96,70.712,278.5,65.94,64.41,.314,-.235,.079,"1,182",4,,2014,"$1,275,738",USA
1484,Willy Wilcox,51,70.819,297.3,61.40,66.89,-.204,.552,.349,362,2,,2014,"$586,159",USA
1485,Woody Austin,63,71.743,278.5,61.45,60.83,-.137,-.696,-.833,225,,,2014,"$292,824",USA
1486,Y.E. Yang,79,71.712,281.9,65.41,61.68,-.073,-.463,-.536,234,,,2014,"$254,525",KOR
1487,Zach Johnson,97,70.159,282.2,70.51,67.42,.106,.751,.857,650,5,1,2014,"$3,353,417",USA
