,NAME,ROUNDS,SCORING,DRIVE_DISTANCE,FWY_%,GIR_%,SG_P,SG_TTG,SG_T,POINTS,TOP 10,1ST,Year,MONEY,COUNTRY
75,J.J. Henry,86,70.506,294.4,63.96,66.67,0.024,0.45,0.473,3624,2,0,2007,1088660,USA
76,J.P. Hayes,89,71.065,291.9,61.26,62.92,-0.002,0.297,0.295,2767,3,0,2007,890815,USA
77,Jaco Van Zyl,51,72.691,285.3,68.61,63.95,-0.418,-0.723,-1.141,224,0,0,2007,53763,RSA
78,Jarrod Lyle,77,71.142,292.6,60.84,64.61,0.149,0.021,0.17,869,0,0,2007,390303,AUS
79,Jason Bohn,57,70.61399999999999,287.1,65.2,65.01,-0.185,0.534,0.348,2334,0,0,2007,527512,USA
80,Jason Dufner,100,71.154,289.7,60.74,65.06,-0.08900000000000001,0.077,-0.012,2530,1,0,2007,574992,USA
81,Jason Gore,86,70.969,303.0,63.33,65.57,0.1,0.10800000000000001,0.20800000000000002,4483,3,0,2007,1105985,USA
82,Jason Schultz,63,71.69,295.7,60.61,62.24,0.022000000000000002,-0.495,-0.474,504,0,0,2007,163244,USA
83,Jeff Brehaut,59,71.75399999999999,291.2,66.04,65.11,-0.25,-0.397,-0.647,711,0,0,2007,202389,USA
84,Jeff Gove,103,71.146,290.5,65.67,70.17,-0.774,0.812,0.038,1763,1,0,2007,526644,USA
85,Jeff Maggert,79,71.195,284.2,65.73,66.53,-0.066,0.019,-0.047,3304,1,0,2007,845585,USA
86,Jeff Overton,60,70.339,299.3,63.66,68.87,0.06,0.8220000000000001,0.882,2977,3,0,2007,1009630,USA
87,Jeff Quinney,95,71.112,281.5,65.99,65.61,0.067,-0.10400000000000001,-0.037000000000000005,6160,5,0,2007,1612056,USA
88,Jeff Sluman,60,71.758,280.5,59.41,61.01,-0.313,-0.335,-0.648,1030,1,0,2007,273192,USA
89,Jerry Kelly,101,70.313,281.0,68.28,64.83,-0.22699999999999998,0.848,0.621,8259,7,0,2007,1978034,USA
90,Jesper Parnevik,88,70.62899999999999,288.5,62.31,66.53,0.9790000000000001,-0.375,0.604,1976,1,0,2007,1075216,SWE
91,Jim Furyk,84,69.47399999999999,279.7,74.37,69.44,-0.083,1.202,1.119,19214,8,1,2007,4154046,USA
92,Jim Rutledge,59,72.679,288.5,67.27,64.24,-0.425,-1.042,-1.466,178,0,0,2007,62242,CAN
93,Joe Durant,88,71.038,284.3,73.71,68.52,-0.9009999999999999,0.88,-0.021,2500,0,0,2007,723599,USA
94,Joe Ogilvie,102,70.76100000000001,289.5,61.23,61.68,0.35100000000000003,0.073,0.425,4311,2,1,2007,1339153,USA
95,Joey Sindelar,75,71.664,287.1,65.29,66.67,-0.102,-0.171,-0.273,1160,0,0,2007,310717,USA
96,John Daly,59,71.92699999999999,312.9,41.86,61.3,-0.297,-0.478,-0.775,1081,0,0,2007,248501,USA
97,John Mallinger,96,71.085,280.9,69.91,62.96,0.068,-0.068,0.0,5888,4,0,2007,1681764,USA
98,John Merrick,92,71.265,297.1,61.41,69.13,-0.409,0.385,-0.025,2358,1,0,2007,649438,USA
99,John Rollins,102,70.419,290.4,64.81,63.64,0.10400000000000001,0.413,0.517,10577,4,0,2007,2488891,USA
100,John Senden,97,70.566,294.2,65.91,70.33,-0.25,0.778,0.528,6268,5,0,2007,1899558,AUS
101,Johnson Wagner,97,71.14399999999999,285.5,64.18,67.75,-0.22899999999999998,0.424,0.195,2420,2,0,2007,1013024,USA
102,Jonathan Byrd,73,70.488,292.0,59.84,63.55,0.29600000000000004,0.213,0.51,9969,4,1,2007,1854906,USA
103,José Coceres,50,70.737,273.0,75.47,61.96,-0.28300000000000003,0.245,-0.038,4980,3,0,2007,1287843,ARG
104,José María Olazábal,52,71.521,276.0,50.5,54.33,0.48100000000000004,-0.945,-0.46399999999999997,3202,1,0,2007,979249,ESP
105,Justin Leonard,95,70.527,282.7,70.05,64.8,0.124,0.39299999999999996,0.517,3998,5,1,2007,2079248,USA
106,Justin Rose,63,69.301,288.7,63.93,65.73,0.061,0.816,0.878,12682,7,0,2007,2705875,ENG
107,K.J. Choi,87,69.611,284.1,64.71,65.29,0.518,0.8740000000000001,1.392,21750,7,2,2007,4587859,KOR
108,Ken Duke,112,70.628,288.4,67.5,65.58,0.1,0.439,0.539,6656,5,0,2007,1927102,USA
109,Kenny Perry,83,70.369,299.6,64.61,67.54,-0.337,0.981,0.643,5550,3,0,2007,1197618,USA
110,Kent Jones,97,71.16199999999999,287.1,68.46,66.95,-0.141,0.317,0.175,1196,2,0,2007,651108,USA
111,Kevin Na,84,70.884,287.4,62.64,61.97,0.348,-0.027000000000000003,0.321,3362,3,0,2007,856669,USA
112,Kevin Stadler,95,71.895,292.9,60.27,65.57,-0.75,0.05,-0.7,3055,2,0,2007,810876,USA
113,Kevin Sutherland,85,70.747,291.3,60.62,65.49,-0.023,0.08199999999999999,0.059000000000000004,6278,3,0,2007,1351942,USA
114,Kirk Triplett,77,71.818,277.5,70.39,65.58,-0.595,0.01,-0.584,1033,0,0,2007,316034,USA
115,Kyle Reifers,71,72.407,296.3,59.15,64.49,-0.322,-0.442,-0.764,897,0,0,2007,276369,USA
116,Lee Janzen,66,71.715,288.0,59.06,64.32,-0.226,-0.382,-0.609,1694,0,0,2007,409189,USA
117,Lucas Glover,98,70.417,295.4,64.14,66.27,0.113,0.619,0.731,7729,3,0,2007,1664167,USA
118,Luke Donald,69,70.118,278.4,68.15,63.18,0.43799999999999994,0.489,0.927,9075,5,0,2007,2190053,ENG
119,Marco Dawson,73,71.336,289.8,59.84,63.62,0.10300000000000001,-0.107,-0.004,1669,1,0,2007,521432,USA
120,Mark Brooks,53,71.783,275.2,72.81,64.85,-0.21100000000000002,-0.5,-0.7120000000000001,489,0,0,2007,162839,USA
121,Mark Calcavecchia,93,70.579,290.2,65.09,64.11,-0.213,0.7170000000000001,0.504,16285,6,1,2007,2993332,USA
122,Mark Hensby,81,71.408,287.0,63.45,63.37,0.204,-0.47,-0.267,1561,1,0,2007,969731,AUS
123,Mark Wilson,87,70.57,285.3,67.1,64.86,0.024,0.44299999999999995,0.467,6888,3,1,2007,1637112,USA
124,Mathew Goggin,97,70.703,298.7,67.36,68.84,-0.018000000000000002,0.365,0.34700000000000003,2468,1,0,2007,969488,AUS
125,Mathias Grönberg,95,71.214,301.5,59.7,64.5,-0.004,0.001,-0.003,1515,2,0,2007,785180,SWE
126,Matt Hendrix,63,72.369,301.7,62.63,64.94,-0.33899999999999997,-0.878,-1.217,238,0,0,2007,108269,USA
127,Matt Kuchar,85,70.703,277.1,66.2,64.95,0.040999999999999995,0.369,0.41,3915,2,0,2007,886146,USA
128,Michael Allen,74,71.077,293.0,64.31,66.59,-0.035,0.129,0.094,1279,2,0,2007,1016952,USA
129,Michael Boyd,61,72.095,278.7,74.34,63.06,0.07200000000000001,-0.9329999999999999,-0.861,294,0,0,2007,126839,USA
130,Michael Putnam,96,71.215,294.5,59.97,67.03,-0.166,-0.009000000000000001,-0.175,1791,0,0,2007,422359,USA
131,Michael Sim,52,71.219,291.1,61.92,64.53,0.298,-0.258,0.04,1144,1,0,2007,399900,AUS
132,Mike Weir,82,70.15100000000001,289.3,63.82,63.03,-0.294,1.005,0.711,4003,4,1,2007,1986053,CAN
133,Nathan Green,103,70.64399999999999,284.3,61.8,61.9,0.24100000000000002,0.022000000000000002,0.263,6767,2,0,2007,1380317,AUS
134,Nick O'Hern,72,70.63,279.3,62.68,60.21,-0.057,0.22699999999999998,0.17,5330,3,0,2007,1342391,AUS
135,Nick Watney,87,70.789,301.4,61.02,66.48,-0.198,0.45399999999999996,0.256,6881,3,1,2007,1838629,USA
136,Padraig Harrington,64,69.822,293.2,57.52,60.3,0.26,0.6659999999999999,0.9259999999999999,10208,3,1,2007,2658283,IRL
137,Parker McLachlin,83,71.516,288.5,57.01,60.55,0.419,-0.763,-0.344,1307,1,0,2007,627582,USA
138,Pat Perez,84,70.051,296.6,61.13,65.49,0.09,0.24,0.33,6820,6,0,2007,1678295,USA
139,Paul Gow,70,72.016,280.1,65.51,63.72,-0.294,-0.69,-0.985,1001,1,0,2007,264149,AUS
140,Paul Goydos,60,70.807,272.4,68.83,59.42,0.37,-0.177,0.193,5665,1,1,2007,1229355,USA
141,Paul Stankowski,52,71.42699999999999,295.7,60.03,63.19,-0.159,-0.19,-0.349,1288,0,0,2007,282389,USA
142,Peter Lonard,85,70.611,290.9,66.7,64.61,-0.179,0.32,0.141,4764,3,0,2007,1259881,AUS
143,Phil Mickelson,73,69.456,298.1,56.94,64.95,0.156,1.4409999999999998,1.597,27394,7,3,2007,5819988,USA
144,Retief Goosen,50,70.297,292.9,53.55,58.91,-0.02,0.225,0.20600000000000002,3796,1,0,2007,1044386,RSA
145,Rich Barcelo,80,71.65899999999999,286.0,58.07,63.11,0.435,-0.857,-0.42200000000000004,1217,1,0,2007,334244,USA
146,Rich Beem,89,71.036,291.0,65.25,64.36,0.027000000000000003,0.228,0.254,3987,2,0,2007,868658,USA
147,Richard Johnson,93,71.555,281.1,65.56,64.65,0.24,-0.638,-0.39799999999999996,1294,0,0,2007,377951,SWE
148,Robert Allenby,90,70.462,299.6,60.85,68.29,-0.364,1.034,0.67,10470,8,0,2007,2219538,AUS
149,Robert Gamez,88,71.62899999999999,281.2,69.28,65.81,-0.215,-0.19699999999999998,-0.413,1217,3,0,2007,693464,USA
150,Robert Garrigus,95,71.358,310.5,52.86,67.02,-0.062,0.08,0.018000000000000002,4441,4,0,2007,1260010,USA
151,Rocco Mediate,72,70.998,278.1,67.76,64.89,-0.040999999999999995,0.249,0.20800000000000002,5271,3,0,2007,1166294,USA
152,Rod Pampling,92,70.335,286.4,63.33,65.12,0.01,0.638,0.649,6180,2,0,2007,1475970,AUS
153,Rory Sabbatini,81,69.741,289.9,59.14,61.6,0.5489999999999999,0.716,1.265,21491,10,1,2007,4550040,RSA
154,Ryan Armour,107,71.048,284.7,70.31,66.29,0.129,-0.165,-0.036000000000000004,2705,3,0,2007,862979,USA
155,Ryan Moore,92,70.7,290.7,64.0,65.64,0.133,0.355,0.488,6171,3,0,2007,1554901,USA
156,Ryan Palmer,91,71.68,294.9,57.92,63.8,0.102,-0.29600000000000004,-0.19399999999999998,2142,1,0,2007,524988,USA
157,Ryuji Imada,104,70.952,282.6,58.77,62.72,0.474,-0.214,0.26,6071,2,0,2007,1414864,JPN
158,Scott Gutschewski,67,71.994,306.1,55.96,62.7,0.03,-0.866,-0.8370000000000001,870,0,0,2007,252179,USA
159,Scott Verplank,82,69.693,279.6,71.42,64.33,-0.23600000000000002,1.179,0.943,13403,10,1,2007,3114289,USA
160,Sean O'Hair,98,70.19,296.8,64.71,67.12,0.18,0.972,1.1520000000000001,6292,5,0,2007,1921226,USA
161,Sergio Garcia,68,69.48100000000001,294.2,56.28,64.56,0.26899999999999996,1.192,1.4609999999999999,15824,7,0,2007,3721185,ESP
162,Shaun Micheel,91,70.964,284.4,67.72,66.04,-0.027000000000000003,0.39299999999999996,0.366,3263,3,0,2007,948195,USA
163,Shigeki Maruyama,84,71.175,277.7,63.02,60.98,0.396,-0.461,-0.065,1942,2,0,2007,951288,JPN
164,Stephen Ames,81,70.09,282.2,67.07,64.94,0.251,0.33,0.58,5100,4,1,2007,2103426,CAN
165,Stephen Leaney,82,70.82,277.4,65.82,68.43,0.21899999999999997,0.193,0.41200000000000003,4596,2,0,2007,1015200,AUS
166,Steve Allan,63,70.873,302.4,60.05,64.78,0.259,-0.015,0.244,2479,1,0,2007,568059,AUS
167,Steve Elkington,87,70.532,280.7,71.84,63.05,0.324,0.505,0.83,3965,2,0,2007,911875,AUS
168,Steve Flesch,100,70.958,287.5,63.56,65.83,-0.244,0.252,0.006999999999999999,5314,3,2,2007,2288899,USA
169,Steve Lowery,74,71.57300000000001,292.0,63.33,66.29,-0.086,-0.14400000000000002,-0.23,1536,1,0,2007,502622,USA
170,Steve Marino,106,70.954,298.1,60.71,66.07,-0.18899999999999997,0.363,0.175,5017,4,0,2007,1179165,USA
171,Steve Stricker,81,69.39399999999999,283.7,63.73,65.83,0.322,1.1640000000000001,1.486,25126,9,1,2007,4663077,USA
172,Steve Wheatcroft,73,72.138,286.1,66.29,64.25,-0.153,-0.726,-0.879,429,0,0,2007,153246,USA
173,Stewart Cink,91,70.133,294.7,56.47,66.16,0.41200000000000003,0.256,0.6679999999999999,10227,6,0,2007,2483146,USA
174,Stuart Appleby,74,70.477,290.9,60.43,61.57,-0.037000000000000005,0.376,0.33899999999999997,7189,3,0,2007,1803385,AUS
175,Tag Ridings,52,71.435,303.9,57.1,62.78,0.605,-0.674,-0.069,416,1,0,2007,351590,USA
176,Ted Purdy,102,71.36,294.1,64.31,67.23,-0.37,0.2,-0.17,3056,1,0,2007,758734,USA
177,Tiger Woods,63,67.794,302.4,59.83,71.02,0.7120000000000001,2.38,3.092,53607,12,7,2007,10867052,USA
178,Tim Clark,66,69.877,278.1,68.95,61.37,0.695,0.293,0.988,10817,6,0,2007,2615152,RSA
179,Tim Herron,98,70.509,287.3,61.78,64.6,0.092,0.36200000000000004,0.45399999999999996,3289,1,0,2007,951200,USA
180,Tim Petrovic,106,70.87899999999999,286.4,60.22,62.89,0.29,-0.175,0.115,4642,1,0,2007,1052447,USA
181,Todd Hamilton,76,72.933,288.7,57.06,56.94,0.032,-1.585,-1.554,358,0,0,2007,109776,USA
182,Tom Byrum,50,72.018,281.4,71.75,65.16,-0.077,-0.765,-0.8420000000000001,792,0,0,2007,201508,USA
183,Tom Johnson,74,71.865,288.4,64.57,64.51,-0.37200000000000005,-0.44299999999999995,-0.815,826,0,0,2007,190926,USA
184,Tom Lehman,62,70.667,284.6,64.01,68.19,-0.355,0.6559999999999999,0.302,3702,3,0,2007,880824,USA
185,Tom Pernice Jr.,104,70.65899999999999,281.4,66.83,61.86,0.324,0.313,0.637,3679,2,0,2007,927408,USA
186,Tommy Armour III,81,71.133,285.7,70.17,69.84,0.019,0.138,0.157,2973,2,0,2007,919134,USA
187,Trevor Immelman,74,70.73100000000001,286.6,64.85,65.52,-0.253,0.735,0.48200000000000004,6931,4,0,2007,1801647,RSA
188,Tripp Isenhour,86,71.635,287.1,64.37,60.57,0.161,-0.675,-0.514,2099,1,0,2007,471980,USA
189,Troy Matteson,87,70.95100000000001,296.6,59.92,63.54,0.16899999999999998,0.147,0.316,6502,3,0,2007,1282421,USA
190,Vaughn Taylor,91,70.561,283.6,64.2,64.18,0.237,0.26899999999999996,0.506,5447,3,0,2007,1313353,USA
191,Vijay Singh,102,69.48899999999999,293.8,59.66,66.22,-0.023,1.402,1.379,21193,7,2,2007,4728376,FIJ
192,Will MacKenzie,100,70.718,291.4,62.11,66.17,-0.17300000000000001,0.516,0.342,4831,3,0,2007,1116507,USA
193,Woody Austin,95,70.419,286.1,63.32,65.5,-0.20800000000000002,0.527,0.319,13240,3,1,2007,2887596,USA
194,Zach Johnson,76,69.906,280.4,73.05,64.44,0.659,0.415,1.074,19214,5,2,2007,3922338,USA
195,Aaron Baddeley,76,70.196,290.3,59.45,62.02,0.762,0.12300000000000001,0.885,11250,3,0,2008,1665587,AUS
196,Adam Scott,51,70.06,302.1,54.66,63.72,-0.44,1.2990000000000002,0.8590000000000001,11777,3,1,2008,1979160,AUS
197,Alejandro Cañizares,52,71.15100000000001,287.1,62.36,62.37,0.1,-0.527,-0.426,497,0,0,2008,162115,ESP
198,Alex Cejka,75,71.096,282.7,65.42,63.12,-0.444,0.434,-0.01,3802,4,0,2008,893998,GER
199,Andres Romero,69,70.816,299.1,52.83,58.79,0.008,-0.414,-0.406,15609,3,1,2008,2064612,ARG
200,Anthony Kim,81,69.279,300.9,58.34,65.78,0.36200000000000004,1.117,1.479,30847,8,2,2008,4656265,USA
201,Bart Bryant,81,70.205,279.5,73.87,64.88,-0.004,0.693,0.6890000000000001,11356,2,0,2008,1719153,USA
202,Ben Crane,86,70.155,287.8,67.64,65.76,0.745,0.135,0.88,10578,4,0,2008,1488505,USA
203,Ben Curtis,80,69.98100000000001,284.7,67.2,63.45,0.321,0.44,0.7609999999999999,20956,5,0,2008,2615798,USA
204,Bill Haas,99,70.638,296.7,59.95,68.07,0.09,0.3,0.391,7384,2,0,2008,1000939,USA
205,Billy Andrade,71,71.967,283.3,59.35,63.52,-0.311,-0.653,-0.963,949,0,0,2008,243490,USA
206,Billy Mayfair,103,70.512,284.0,72.16,68.12,-0.228,0.605,0.377,16805,4,0,2008,1750683,USA
207,Bo Van Pelt,101,70.956,292.0,62.06,67.3,-0.149,0.13,-0.019,7006,1,0,2008,903967,USA
208,Bob Estes,90,70.742,282.6,66.48,68.69,0.146,0.35200000000000004,0.498,2423,2,0,2008,829395,USA
209,Bob Sowards,61,71.967,287.9,60.89,63.43,0.10099999999999999,-0.948,-0.847,920,1,0,2008,263327,USA
210,Bob Tway,70,70.262,279.2,67.34,67.36,0.8220000000000001,0.09,0.912,2615,1,0,2008,785641,USA
211,Boo Weekley,86,70.414,291.7,64.75,67.87,-0.498,1.048,0.55,14342,5,1,2008,2398751,USA
212,Brad Adamonis,87,71.079,289.9,58.1,65.86,-0.332,0.132,-0.2,3707,3,0,2008,862413,USA
213,Brad Elder,67,71.547,289.8,61.67,64.94,0.267,-0.6729999999999999,-0.406,212,1,0,2008,270365,USA
214,Brandt Jobe,52,71.078,298.8,56.35,66.45,-0.107,-0.11699999999999999,-0.22399999999999998,940,0,0,2008,293214,USA
215,Brandt Snedeker,85,70.506,280.8,60.51,63.36,0.122,0.161,0.282,12211,5,0,2008,1531442,USA
216,Brenden Pappas,66,70.977,294.9,57.49,65.28,0.335,-0.368,-0.033,962,1,0,2008,384072,RSA
217,Brett Quigley,80,70.89699999999999,287.5,61.76,64.53,0.102,0.324,0.426,7353,2,0,2008,878216,USA
218,Brett Rumford,72,72.023,282.7,56.04,61.52,-0.332,-0.54,-0.873,1624,1,0,2008,386419,AUS
219,Brian Davis,108,70.718,277.7,72.47,65.23,-0.08,0.385,0.305,10431,2,0,2008,1151558,ENG
220,Brian Gay,102,70.015,270.5,71.74,63.71,0.511,0.205,0.716,11465,6,1,2008,2205513,USA
221,Briny Baird,113,70.187,285.2,66.03,70.0,-0.231,0.9309999999999999,0.7,15865,3,0,2008,2039808,USA
222,Bubba Watson,97,70.789,315.1,55.16,67.6,-0.385,0.904,0.518,14850,3,0,2008,1533523,USA
223,Cameron Beckman,87,71.238,281.9,67.64,65.82,-0.282,0.171,-0.111,1262,2,1,2008,1312837,USA
224,Camilo Villegas,79,69.49,293.3,58.15,64.6,0.08800000000000001,1.166,1.254,34541,7,2,2008,4422641,COL
225,Carl Pettersson,110,70.245,286.0,59.87,63.54,0.534,0.22,0.754,19315,5,1,2008,2512538,SWE
226,Carlos Franco,73,71.09899999999999,285.6,58.2,66.83,0.23,-0.19,0.04,1372,0,0,2008,378769,PAR
227,Chad Campbell,94,70.04,289.9,65.68,68.44,0.16899999999999998,0.732,0.9009999999999999,15686,7,0,2008,2404770,USA
228,Chad Collins,72,71.538,277.5,58.98,60.86,0.648,-1.131,-0.483,632,0,0,2008,339959,USA
229,Charles Howell III,101,70.82,293.6,56.78,66.78,-0.10400000000000001,0.648,0.545,6323,4,0,2008,1449232,USA
230,Charles Warren,79,72.10600000000001,301.1,65.43,66.88,-0.9470000000000001,0.031,-0.9159999999999999,2769,2,0,2008,800694,USA
231,Charley Hoffman,94,71.28699999999999,300.8,63.35,66.24,-0.11800000000000001,0.038,-0.079,9833,3,0,2008,945702,USA
232,Charlie Wi,97,70.229,287.4,67.33,66.44,0.013999999999999999,0.456,0.47,11345,4,0,2008,1515395,KOR
233,Chez Reavie,102,70.957,281.8,72.56,66.61,-0.19399999999999998,0.138,-0.055999999999999994,10869,2,1,2008,1444102,USA
234,Chris DiMarco,87,71.378,277.4,63.12,63.35,0.133,-0.316,-0.183,1871,1,0,2008,590744,USA
235,Chris Riley,51,71.237,279.1,66.5,61.89,0.213,-0.667,-0.45399999999999996,1277,1,0,2008,388850,USA
236,Chris Stroud,81,71.73,287.4,66.38,67.63,-0.413,-0.14300000000000002,-0.556,499,2,0,2008,482405,USA
237,Cliff Kresge,84,70.954,280.9,62.26,65.0,-0.11800000000000001,0.0,-0.11800000000000001,4487,4,0,2008,1068207,USA
238,Corey Pavin,69,70.325,261.4,69.22,57.95,0.973,-0.594,0.379,5989,2,0,2008,924282,USA
239,Craig Kanada,65,71.058,272.6,69.38,62.52,0.40700000000000003,-0.615,-0.20800000000000002,1604,0,0,2008,363597,USA
240,D.J. Trahan,94,70.329,291.3,65.31,66.25,-0.41100000000000003,0.934,0.523,17274,4,1,2008,2304368,USA
241,Daniel Chopra,84,71.204,294.2,52.76,59.77,0.7859999999999999,-0.726,0.061,6375,1,1,2008,1630690,SWE
242,David Duval,51,73.203,285.5,49.01,57.84,-0.16,-1.716,-1.876,149,0,0,2008,114974,USA
243,David Lutterus,59,72.383,287.9,61.06,62.37,-0.903,-0.7979999999999999,-1.7009999999999998,566,0,0,2008,129886,AUS
244,David Toms,70,70.317,282.2,65.58,65.2,-0.193,0.741,0.5479999999999999,2520,1,0,2008,799114,USA
245,Davis Love III,78,70.297,301.3,58.22,64.74,-0.1,0.764,0.664,1512,3,1,2008,1695237,USA
246,Dean Wilson,109,70.712,276.2,61.7,65.61,0.579,-0.23800000000000002,0.341,11372,3,0,2008,1350002,USA
247,Doug LaBelle II,65,71.105,281.6,68.06,64.66,0.40700000000000003,-0.6970000000000001,-0.29,1102,1,0,2008,338132,USA
248,Dudley Hart,74,70.587,275.5,61.18,66.11,0.652,-0.11900000000000001,0.532,18620,6,0,2008,2218817,USA
249,Dustin Johnson,92,71.223,309.7,53.05,63.71,-0.319,0.038,-0.28,2679,3,1,2008,1789895,USA
250,Eric Axley,113,71.316,287.7,56.39,61.16,0.605,-0.9890000000000001,-0.384,10218,3,0,2008,899215,USA
251,Ernie Els,51,69.898,291.6,56.88,61.33,-0.509,1.12,0.611,18723,5,1,2008,2537290,RSA
252,Frank Lickliter II,107,71.263,284.1,64.99,63.97,-0.018000000000000002,-0.289,-0.307,6192,0,0,2008,548113,USA
253,Fred Couples,60,70.758,299.6,57.49,65.46,0.043,0.718,0.762,3837,3,0,2008,949281,USA
254,Freddie Jacobson,78,70.3,282.7,59.95,61.82,0.455,0.134,0.589,11166,3,0,2008,1597423,SWE
255,Gavin Coles,54,70.744,271.5,71.99,67.15,0.217,0.111,0.32799999999999996,1699,1,0,2008,455003,AUS
256,Geoff Ogilvy,65,70.253,292.1,58.18,61.89,0.125,0.684,0.81,15304,6,1,2008,2880099,AUS
257,George McNeill,97,70.785,295.0,59.42,68.44,-0.076,0.46299999999999997,0.387,5693,3,0,2008,1361532,USA
258,Glen Day,64,70.623,274.9,69.02,64.37,0.051,0.293,0.344,4123,1,0,2008,435263,USA
259,Greg Kraft,63,71.265,273.6,68.71,59.49,0.501,-0.815,-0.314,3319,3,1,2008,1204559,USA
260,Harrison Frazar,73,71.60600000000001,299.9,60.11,70.34,-0.912,0.368,-0.545,1043,1,0,2008,444059,USA
261,Heath Slocum,104,70.638,279.9,73.95,66.77,-0.442,0.7190000000000001,0.27699999999999997,10429,5,0,2008,1491916,USA
262,Hunter Mahan,87,70.171,289.9,66.02,69.61,0.341,0.665,1.006,18312,5,0,2008,2208855,USA
263,Ian Poulter,51,70.26899999999999,283.6,59.77,59.75,0.518,-0.138,0.38,5073,1,0,2008,1488214,ENG
264,J.B. Holmes,86,70.596,310.3,52.4,62.94,-0.05,0.574,0.524,12500,3,1,2008,2166131,USA
265,J.J. Henry,108,70.97800000000001,291.7,65.6,69.19,0.08900000000000001,0.009000000000000001,0.098,6485,2,0,2008,931162,USA
266,J.P. Hayes,67,71.875,284.2,63.24,61.03,-0.062,-0.826,-0.889,1275,1,0,2008,312152,USA
267,James Driscoll,85,71.6,295.0,53.51,65.05,0.215,-0.45299999999999996,-0.23800000000000002,2457,1,0,2008,708549,USA
268,Jason Allred,63,72.357,298.6,55.05,62.67,-0.35700000000000004,-0.78,-1.137,286,0,0,2008,100596,USA
269,Jason Day,81,71.176,297.4,60.39,65.5,0.214,-0.297,-0.083,6726,2,0,2008,767393,AUS
270,Jason Gore,94,71.17399999999999,299.7,67.71,67.02,0.004,0.06,0.064,2258,3,0,2008,779664,USA
271,Jay Williamson,96,71.363,284.4,69.73,66.73,-0.466,0.10800000000000001,-0.358,9974,1,0,2008,758862,USA
272,Jeff Gove,50,71.457,286.4,72.43,67.87,-0.555,0.413,-0.142,1308,1,0,2008,290410,USA
273,Jeff Maggert,86,71.218,285.9,66.89,66.34,-0.177,-0.08199999999999999,-0.26,1287,0,0,2008,444484,USA
274,Jeff Overton,103,70.954,297.6,54.31,64.14,0.18899999999999997,0.057999999999999996,0.247,6050,3,0,2008,890489,USA
275,Jeff Quinney,87,70.788,272.5,61.98,61.81,0.654,-0.239,0.415,7329,3,0,2008,1999371,USA
276,Jerry Kelly,89,70.941,277.0,66.21,63.36,0.045,0.155,0.2,11185,4,0,2008,1652400,USA
277,Jesper Parnevik,88,70.923,287.6,60.85,60.85,0.561,-0.381,0.18,6472,0,0,2008,635819,SWE
278,Jim Furyk,95,69.694,280.4,69.37,66.78,0.405,0.8809999999999999,1.287,24868,9,0,2008,3455714,USA
279,Jim McGovern,75,71.66,280.0,63.65,65.46,-0.369,-0.586,-0.955,488,0,0,2008,136088,USA
280,Jimmy Walker,73,71.421,295.4,52.82,63.08,0.08,-0.556,-0.47600000000000003,703,0,0,2008,282249,USA
281,Jin Park,85,71.926,274.4,68.79,62.84,0.013999999999999999,-0.866,-0.852,1047,0,0,2008,227102,KOR
282,Joe Durant,92,71.267,286.5,73.05,71.1,-0.978,0.665,-0.314,2264,2,0,2008,802568,USA
283,Joe Ogilvie,100,70.865,287.7,65.2,64.12,0.446,-0.289,0.157,3094,4,0,2008,1035831,USA
284,John Huston,56,70.807,291.5,65.88,70.3,0.18899999999999997,0.457,0.6459999999999999,1488,1,0,2008,496876,USA
285,John Mallinger,95,70.479,279.0,69.39,60.82,0.312,0.064,0.376,10136,4,0,2008,1201433,USA
286,John Merrick,98,70.546,299.0,65.23,67.72,-0.418,0.39899999999999997,-0.019,11344,4,0,2008,1312005,USA
287,John Riegger,73,71.16,290.1,69.09,69.49,-0.423,0.409,-0.013999999999999999,993,0,0,2008,289501,USA
288,John Rollins,94,71.057,288.9,67.94,63.48,0.105,0.19899999999999998,0.303,6274,2,0,2008,1016032,USA
289,John Senden,93,70.42399999999999,288.8,68.2,69.08,-0.313,0.899,0.586,11731,3,0,2008,1269083,AUS
290,Johnson Wagner,83,71.153,283.2,61.02,61.6,0.141,-0.163,-0.022000000000000002,10446,1,1,2008,1431001,USA
291,Jon Mills,95,71.55199999999999,293.2,58.38,65.71,-0.287,-0.26899999999999996,-0.556,1964,0,0,2008,489510,CAN
292,Jonathan Byrd,88,71.028,285.3,67.31,63.01,0.006,0.281,0.287,10500,2,0,2008,1039584,USA
293,Justin Bolli,87,72.11,284.1,65.74,66.88,-0.37200000000000005,-0.456,-0.828,5979,1,0,2008,458022,USA
294,Justin Leonard,101,69.77199999999999,281.4,67.72,66.61,0.46299999999999997,0.675,1.138,25997,8,1,2008,3943542,USA
295,K.J. Choi,74,70.259,286.1,61.38,65.48,0.491,0.39399999999999996,0.885,21889,5,1,2008,2683442,KOR
296,Ken Duke,116,70.38,284.9,62.27,64.8,0.467,0.13,0.597,16886,5,0,2008,2238885,USA
297,Kenneth Ferrie,72,71.708,284.8,68.13,64.84,-0.174,-0.507,-0.6809999999999999,1000,0,0,2008,288772,ENG
298,Kenny Perry,97,69.82600000000001,296.0,61.97,67.47,0.08199999999999999,0.995,1.0759999999999998,29468,7,3,2008,4663794,USA
